loan_id,scheduled_instalment_date,scheduled_principal,scheduled_interest,scheduled_fees,scheduled_vat
LOAN_047,2023-01-28,1666.6666666666667,180.0584040390402,5.0,1.0
LOAN_047,2023-02-27,1666.6666666666667,180.0584040390402,5.0,1.0
LOAN_047,2023-03-29,1666.6666666666667,180.0584040390402,5.0,1.0
LOAN_047,2023-04-28,1666.6666666666667,180.0584040390402,5.0,1.0
LOAN_047,2023-05-28,1666.6666666666667,180.0584040390402,5.0,1.0
LOAN_047,2023-06-27,1666.6666666666667,180.0584040390402,5.0,1.0
LOAN_048,2022-01-13,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-02-12,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-03-14,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-04-13,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-05-13,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-06-12,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-07-12,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-08-11,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-09-10,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-10-10,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-11-09,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_048,2022-12-09,416.6666666666667,73.50785881958573,5.0,1.0
LOAN_049,2021-02-27,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-03-29,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-04-28,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-05-28,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-06-27,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-07-27,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-08-26,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-09-25,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-10-25,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-11-24,625.0,153.65626280609374,5.0,1.0
LOAN_049,2021-12-24,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-01-23,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-02-22,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-03-24,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-04-23,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-05-23,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-06-22,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-07-22,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-08-21,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-09-20,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-10-20,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-11-19,625.0,153.65626280609374,5.0,1.0
LOAN_049,2022-12-19,625.0,153.65626280609374,5.0,1.0
LOAN_049,2023-01-18,625.0,153.65626280609374,5.0,1.0
LOAN_050,2022-07-30,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2022-08-29,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2022-09-28,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2022-10-28,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2022-11-27,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2022-12-27,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2023-01-26,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2023-02-25,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2023-03-27,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2023-04-26,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2023-05-26,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_050,2023-06-25,833.3333333333334,76.30326621575834,5.0,1.0
LOAN_051,2021-11-25,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2021-12-25,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-01-24,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-02-23,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-03-25,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-04-24,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-05-24,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-06-23,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-07-23,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-08-22,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-09-21,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_051,2022-10-21,416.6666666666667,43.610924777968755,5.0,1.0
LOAN_052,2022-02-10,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-03-12,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-04-11,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-05-11,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-06-10,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-07-10,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-08-09,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-09-08,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-10-08,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-11-07,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2022-12-07,1250.0,202.11568136180267,5.0,1.0
LOAN_052,2023-01-06,1250.0,202.11568136180267,5.0,1.0
LOAN_053,2022-05-26,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2022-06-25,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2022-07-25,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2022-08-24,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2022-09-23,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2022-10-23,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2022-11-22,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2022-12-22,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2023-01-21,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2023-02-20,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2023-03-22,1250.0,120.06557434842362,5.0,1.0
LOAN_053,2023-04-21,1250.0,120.06557434842362,5.0,1.0
LOAN_054,2021-04-17,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-05-17,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-06-16,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-07-16,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-08-15,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-09-14,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-10-14,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-11-13,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2021-12-13,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2022-01-12,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2022-02-11,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_054,2022-03-13,1666.6666666666667,258.2026713981308,5.0,1.0
LOAN_055,2021-04-09,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-05-09,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-06-08,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-07-08,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-08-07,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-09-06,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-10-06,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-11-05,625.0,195.83397433265466,5.0,1.0
LOAN_055,2021-12-05,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-01-04,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-02-03,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-03-05,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-04-04,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-05-04,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-06-03,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-07-03,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-08-02,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-09-01,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-10-01,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-10-31,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-11-30,625.0,195.83397433265466,5.0,1.0
LOAN_055,2022-12-30,625.0,195.83397433265466,5.0,1.0
LOAN_055,2023-01-29,625.0,195.83397433265466,5.0,1.0
LOAN_055,2023-02-28,625.0,195.83397433265466,5.0,1.0
LOAN_056,2021-02-23,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-03-25,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-04-24,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-05-24,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-06-23,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-07-23,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-08-22,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-09-21,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-10-21,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-11-20,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2021-12-20,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-01-19,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-02-18,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-03-20,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-04-19,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-05-19,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-06-18,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-07-18,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-08-17,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-09-16,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-10-16,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-11-15,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2022-12-15,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_056,2023-01-14,416.6666666666667,71.89714064701717,5.0,1.0
LOAN_057,2022-01-29,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-02-28,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-03-30,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-04-29,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-05-29,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-06-28,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-07-28,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-08-27,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-09-26,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-10-26,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-11-25,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2022-12-25,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-01-24,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-02-23,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-03-25,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-04-24,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-05-24,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-06-23,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-07-23,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-08-22,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-09-21,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-10-21,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-11-20,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_057,2023-12-20,208.33333333333334,62.33242316287376,5.0,1.0
LOAN_058,2022-06-21,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2022-07-21,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2022-08-20,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2022-09-19,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2022-10-19,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2022-11-18,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2022-12-18,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2023-01-17,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2023-02-16,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2023-03-18,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2023-04-17,1250.0,119.90223978260121,5.0,1.0
LOAN_058,2023-05-17,1250.0,119.90223978260121,5.0,1.0
LOAN_059,2022-03-28,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-04-27,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-05-27,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-06-26,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-07-26,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-08-25,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-09-24,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-10-24,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-11-23,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2022-12-23,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2023-01-22,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_059,2023-02-21,1666.6666666666667,264.7168509924906,5.0,1.0
LOAN_060,2021-07-26,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2021-08-25,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2021-09-24,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2021-10-24,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2021-11-23,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2021-12-23,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2022-01-22,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2022-02-21,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2022-03-23,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2022-04-22,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2022-05-22,1250.0,208.80757780374358,5.0,1.0
LOAN_060,2022-06-21,1250.0,208.80757780374358,5.0,1.0
LOAN_061,2021-02-12,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-03-14,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-04-13,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-05-13,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-06-12,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-07-12,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-08-11,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-09-10,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-10-10,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-11-09,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2021-12-09,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-01-08,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-02-07,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-03-09,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-04-08,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-05-08,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-06-07,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-07-07,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-08-06,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-09-05,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-10-05,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-11-04,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2022-12-04,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_061,2023-01-03,208.33333333333334,53.44593673836556,5.0,1.0
LOAN_062,2022-05-03,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-06-02,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-07-02,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-08-01,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-08-31,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-09-30,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-10-30,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-11-29,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2022-12-29,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-01-28,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-02-27,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-03-29,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-04-28,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-05-28,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-06-27,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-07-27,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-08-26,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-09-25,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-10-25,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-11-24,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2023-12-24,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2024-01-23,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2024-02-22,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_062,2024-03-23,833.3333333333334,220.56192897027162,5.0,1.0
LOAN_063,2022-09-11,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2022-10-11,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2022-11-10,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2022-12-10,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-01-09,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-02-08,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-03-10,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-04-09,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-05-09,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-06-08,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-07-08,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-08-07,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-09-06,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-10-06,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-11-05,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2023-12-05,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-01-04,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-02-03,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-03-04,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-04-03,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-05-03,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-06-02,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-07-02,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_063,2024-08-01,416.6666666666667,130.17901091094691,5.0,1.0
LOAN_064,2021-10-21,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2021-11-20,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2021-12-20,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-01-19,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-02-18,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-03-20,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-04-19,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-05-19,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-06-18,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-07-18,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-08-17,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_064,2022-09-16,833.3333333333334,83.86854709361481,5.0,1.0
LOAN_065,2021-06-06,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2021-07-06,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2021-08-05,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2021-09-04,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2021-10-04,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2021-11-03,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2021-12-03,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-01-02,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-02-01,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-03-03,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-04-02,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-05-02,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-06-01,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-07-01,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-07-31,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-08-30,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-09-29,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-10-29,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-11-28,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2022-12-28,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2023-01-27,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2023-02-26,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2023-03-28,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_065,2023-04-27,208.33333333333334,37.35181992758992,5.0,1.0
LOAN_066,2022-09-28,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2022-10-28,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2022-11-27,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2022-12-27,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-01-26,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-02-25,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-03-27,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-04-26,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-05-26,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-06-25,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-07-25,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_066,2023-08-24,416.6666666666667,61.60135732660414,5.0,1.0
LOAN_067,2022-06-14,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2022-07-14,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2022-08-13,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2022-09-12,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2022-10-12,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2022-11-11,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2022-12-11,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2023-01-10,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2023-02-09,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2023-03-11,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2023-04-10,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_067,2023-05-10,833.3333333333334,125.07100516000338,5.0,1.0
LOAN_068,2022-11-20,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2022-12-20,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-01-19,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-02-18,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-03-20,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-04-19,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-05-19,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-06-18,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-07-18,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-08-17,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-09-16,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_068,2023-10-16,416.6666666666667,41.220479457419465,5.0,1.0
LOAN_069,2021-06-04,625.0,133.16050169129568,5.0,1.0
LOAN_069,2021-07-04,625.0,133.16050169129568,5.0,1.0
LOAN_069,2021-08-03,625.0,133.16050169129568,5.0,1.0
LOAN_069,2021-09-02,625.0,133.16050169129568,5.0,1.0
LOAN_069,2021-10-02,625.0,133.16050169129568,5.0,1.0
LOAN_069,2021-11-01,625.0,133.16050169129568,5.0,1.0
LOAN_069,2021-12-01,625.0,133.16050169129568,5.0,1.0
LOAN_069,2021-12-31,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-01-30,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-03-01,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-03-31,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-04-30,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-05-30,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-06-29,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-07-29,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-08-28,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-09-27,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-10-27,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-11-26,625.0,133.16050169129568,5.0,1.0
LOAN_069,2022-12-26,625.0,133.16050169129568,5.0,1.0
LOAN_069,2023-01-25,625.0,133.16050169129568,5.0,1.0
LOAN_069,2023-02-24,625.0,133.16050169129568,5.0,1.0
LOAN_069,2023-03-26,625.0,133.16050169129568,5.0,1.0
